RT,SERIALNO,SPORDER,PUMA00,PUMA10,ST,ADJINC,PWGTP,age,CIT,CITWP05,CITWP12,COW,DDRS,DEAR,DEYE,DOUT,DPHY,DRAT,DRATX,DREM,ENG,FER,GCL,GCM,GCR,HINS1,HINS2,HINS3,HINS4,HINS5,HINS6,HINS7,INTP,JWMNP,JWRIP,JWTR,LANX,MAR,MARHD,MARHM,MARHT,MARHW,MARHYP05,MARHYP12,MIG,MIL,MLPA,MLPB,MLPCD,MLPE,MLPFG,MLPH,MLPI,MLPJ,MLPK,NWAB,NWAV,NWLA,NWLK,NWRE,OIP,PAP,RELP,RETP,SCH,SCHG,SCHL,SEMP,SEX,SSIP,SSP,WAGP,WKHP,WKL,WKW,WRK,YOEP05,YOEP12,ANC,ANC1P05,ANC1P12,ANC2P05,ANC2P12,DECADE,DIS,DRIVESP,ESP,ESR,FOD1P,FOD2P,HICOV,HISP,INDP,JWAP,JWDP,LANP05,LANP12,MIGPUMA00,MIGPUMA10,MIGSP05,MIGSP12,MSP,NAICSP,NATIVITY,NOP,OC,OCCP10,OCCP12,PAOC,PERNP,PINCP,POBP05,POBP12,POVPIP,POWPUMA00,POWPUMA10,POWSP05,POWSP12,PRIVCOV,PUBCOV,QTRBIR,RAC1P,RAC2P05,RAC2P12,RAC3P05,RAC3P12,RACAIAN,RACASN,RACBLK,RACNHPI,RACNUM,RACSOR,RACWHT,RC,SCIENGP,SCIENGRLP,SFN,SFR,SOCP10,SOCP12,VPS,WAOB,FAGEP,FANCP,FCITP,FCITWP,FCOWP,FDDRSP,FDEARP,FDEYEP,FDOUTP,FDPHYP,FDRATP,FDRATXP,FDREMP,FENGP,FESRP,FFERP,FFODP,FGCLP,FGCMP,FGCRP,FHINS1P,FHINS2P,FHINS3C,FHINS3P,FHINS4C,FHINS4P,FHINS5C,FHINS5P,FHINS6P,FHINS7P,FHISP,FINDP,FINTP,FJWDP,FJWMNP,FJWRIP,FJWTRP,FLANP,FLANXP,FMARHDP,FMARHMP,FMARHTP,FMARHWP,FMARHYP,FMARP,FMIGP,FMIGSP,FMILPP,FMILSP,FOCCP,FOIP,FPAP,FPOBP,FPOWSP,FRACP,FRELP,FRETP,FSCHGP,FSCHLP,FSCHP,FSEMP,FSEXP,FSSIP,FSSP,FWAGP,FWKHP,FWKLP,FWKWP,FWRKP,FYOEP,PWGTP1,PWGTP2,PWGTP3,PWGTP4,PWGTP5,PWGTP6,PWGTP7,PWGTP8,PWGTP9,PWGTP10,PWGTP11,PWGTP12,PWGTP13,PWGTP14,PWGTP15,PWGTP16,PWGTP17,PWGTP18,PWGTP19,PWGTP20,PWGTP21,PWGTP22,PWGTP23,PWGTP24,PWGTP25,PWGTP26,PWGTP27,PWGTP28,PWGTP29,PWGTP30,PWGTP31,PWGTP32,PWGTP33,PWGTP34,PWGTP35,PWGTP36,PWGTP37,PWGTP38,PWGTP39,PWGTP40,PWGTP41,PWGTP42,PWGTP43,PWGTP44,PWGTP45,PWGTP46,PWGTP47,PWGTP48,PWGTP49,PWGTP50,PWGTP51,PWGTP52,PWGTP53,PWGTP54,PWGTP55,PWGTP56,PWGTP57,PWGTP58,PWGTP59,PWGTP60,PWGTP61,PWGTP62,PWGTP63,PWGTP64,PWGTP65,PWGTP66,PWGTP67,PWGTP68,PWGTP69,PWGTP70,PWGTP71,PWGTP72,PWGTP73,PWGTP74,PWGTP75,PWGTP76,PWGTP77,PWGTP78,PWGTP79,PWGTP80,FDISP,FPERNP,FPINCP,FPRIVCOVP,FPUBCOVP,nochildren,lnfaminc,widowed,divorced,separated,nevermarried,male,female,agesq,ltHS,BA,BAplus,black,hisp,hourly,coveligd
P,2011000003208,1,3700,-9,25,1073094,22,38,4,1998.0,-9.0,5.0,2.0,2,2,2.0,2.0,,,2.0,1.0,1.0,2.0,,,1,2,2,2,2,2,2,0.0,45.0,,5.0,1.0,5,,,,,,,1.0,4.0,,,,,,,,,,2.0,5.0,2.0,3.0,2.0,0.0,0.0,0,0.0,1.0,,20.0,0.0,2,0.0,0.0,25000.0,40.0,1.0,1.0,1.0,1988.0,-9.0,1,510,-9,999,-9,5.0,2,,,1.0,,,1,1,8180.0,81.0,33.0,629.0,-9.0,,,,,6.0,621M,2,,0,5810.0,N.A.,1.0,25000.0,25000.0,408,-9,164.0,3300.0,-9.0,25.0,-9.0,1,2,4,9,67,-9,36,-9,0,0,1,0,2,1,0,0,,,,,439021,N.A.//,,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,29,7,45,22,6,6,8,19,47,4,18,22,22,24,40,38,20,17,21,28,31,5,32,22,6,5,5,19,43,8,24,23,25,29,33,43,15,25,20,24,6,41,11,22,34,33,25,20,4,44,24,14,18,23,7,8,17,27,21,21,6,31,7,19,48,49,36,21,8,34,20,28,17,19,9,6,17,16,24,15,0,1,1,0,0,0,10.1266311039,0,0,0,1,0,1,1444,0,0,0,1,0,1,1
P,2011000003208,3,3700,-9,25,1073094,27,26,1,,,5.0,2.0,2,2,2.0,2.0,,,2.0,,,,,,1,2,2,2,2,2,2,0.0,60.0,,5.0,2.0,5,,,,,,,1.0,4.0,,,,,,,,,,3.0,5.0,3.0,3.0,3.0,0.0,0.0,13,0.0,1.0,,21.0,0.0,1,0.0,0.0,52000.0,40.0,1.0,1.0,,,,4,999,-9,999,-9,,2,,,1.0,3700.0,,1,1,8190.0,118.0,67.0,,,,,,,6.0,622,1,,0,1340.0,N.A.,,52000.0,52000.0,25,-9,452.0,3300.0,-9.0,25.0,-9.0,1,2,4,8,66,-9,1,-9,0,0,0,0,1,1,0,0,1.0,2.0,,,1720XX,N.A.//,,1,0,0,1,0,1,1,1,1,1,1,0,0,1,0,1,0,1,0,0,0,1,1,,1,,1,,1,1,1,0,1,1,1,1,0,1,0,1,0,0,0,0,0,1,1,0,0,1,1,1,1,1,1,0,0,1,0,1,1,1,0,1,1,1,1,1,1,0,0,37,7,57,23,7,9,10,24,54,8,31,32,37,32,55,50,32,21,17,25,43,6,41,33,8,9,10,31,65,10,36,39,36,39,49,75,19,17,19,37,8,43,9,36,26,30,40,22,8,52,23,34,28,31,12,7,24,22,24,36,6,59,10,18,40,65,48,18,9,58,49,37,25,25,10,8,33,34,33,16,1,1,1,1,1,0,10.1266311039,0,0,0,1,1,0,676,0,1,1,0,0,0,0
P,2011000003284,1,2600,-9,25,1073094,14,46,1,,,1.0,2.0,2,2,2.0,2.0,,,2.0,,,2.0,,,1,2,2,2,2,2,2,14600.0,40.0,1.0,1.0,2.0,1,2.0,2.0,1.0,2.0,1992.0,-9.0,1.0,4.0,,,,,,,,,,3.0,5.0,3.0,3.0,3.0,0.0,0.0,0,0.0,1.0,,21.0,0.0,1,0.0,0.0,58000.0,55.0,1.0,1.0,1.0,,,2,50,-9,22,-9,,2,1.0,,1.0,5501.0,,1,1,6870.0,102.0,55.0,,,,,,,1.0,52M1,1,,0,1107.0,N.A.,,58000.0,72600.0,36,-9,295.0,3500.0,-9.0,25.0,-9.0,1,2,2,1,1,-9,69,-9,0,0,0,0,1,0,1,0,1.0,2.0,,,151199,N.A.//,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,17,23,23,18,24,27,17,14,14,15,24,16,24,15,26,21,28,27,13,13,14,4,5,14,4,5,15,17,12,15,4,14,5,16,4,3,4,5,15,15,14,4,4,13,5,4,15,14,13,14,5,13,3,14,5,4,4,5,14,16,15,26,25,15,26,21,17,16,18,16,27,17,29,15,25,22,24,21,15,0,0,0,0,0,0,11.2593227062,0,0,0,0,1,0,2116,0,1,1,0,0,0,0
P,2011000003284,2,2600,-9,25,1073094,15,43,1,,,2.0,2.0,2,2,2.0,2.0,,,2.0,,2.0,2.0,,,1,2,2,2,2,2,2,0.0,15.0,1.0,1.0,2.0,1,2.0,2.0,1.0,2.0,1992.0,-9.0,1.0,4.0,,,,,,,,,,3.0,5.0,3.0,3.0,3.0,0.0,0.0,1,0.0,1.0,,21.0,0.0,2,0.0,0.0,5000.0,20.0,1.0,4.0,1.0,,,2,32,-9,97,-9,,2,1.0,,1.0,5506.0,,1,1,7860.0,262.0,141.0,,,,,,,1.0,6111,1,,0,4700.0,N.A.,2.0,5000.0,5000.0,17,-9,295.0,2600.0,-9.0,25.0,-9.0,1,2,2,1,1,-9,69,-9,0,0,0,0,1,0,1,0,1.0,2.0,,,411011,N.A.//,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,15,27,24,14,25,25,15,13,16,14,29,14,24,14,25,29,26,28,13,17,17,4,4,16,5,6,16,16,15,16,5,15,5,19,6,4,4,4,16,15,14,4,5,15,5,4,16,15,15,17,4,11,5,17,5,4,5,4,15,14,17,22,23,15,26,26,16,17,15,16,24,16,26,18,25,20,21,22,16,0,0,0,0,0,0,11.2593227062,0,0,0,0,0,1,1849,0,1,1,0,0,1,1
P,2011000003403,1,2000,-9,25,1073094,12,64,4,1985.0,-9.0,1.0,2.0,2,2,2.0,2.0,,,2.0,2.0,,2.0,,,1,2,2,2,2,2,2,0.0,60.0,1.0,1.0,1.0,1,2.0,2.0,1.0,2.0,1970.0,-9.0,1.0,4.0,,,,,,,,,,3.0,5.0,3.0,3.0,3.0,0.0,0.0,0,0.0,1.0,,22.0,0.0,1,0.0,0.0,84000.0,40.0,1.0,1.0,1.0,1979.0,-9.0,1,171,-9,999,-9,4.0,2,1.0,,1.0,2499.0,,1,1,4470.0,92.0,41.0,639.0,-9.0,,,,,1.0,4244,2,,0,430.0,N.A.,,84000.0,84000.0,164,-9,501.0,1400.0,-9.0,9.0,-9.0,1,2,2,1,1,-9,69,-9,0,0,0,0,1,0,1,0,1.0,2.0,,,119XXX,N.A.//,,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,19,12,11,11,12,18,11,11,4,3,21,21,4,13,21,4,5,13,14,12,4,12,12,13,13,4,13,11,21,23,4,4,20,12,3,21,24,12,13,13,3,11,14,13,13,3,11,14,22,25,4,3,23,14,3,20,18,11,13,13,22,13,13,13,14,23,13,12,3,3,21,22,3,11,22,3,3,13,14,0,0,0,0,0,1,11.3385720778,0,0,0,0,1,0,4096,0,0,1,0,0,1,0
P,2011000003520,2,4800,-9,25,1073094,30,66,1,,,1.0,2.0,2,2,2.0,2.0,,,2.0,,,2.0,,,1,2,1,2,2,2,2,0.0,30.0,1.0,1.0,2.0,1,2.0,2.0,2.0,2.0,1972.0,-9.0,1.0,4.0,,,,,,,,,,3.0,5.0,3.0,3.0,3.0,0.0,0.0,1,43900.0,1.0,,22.0,0.0,2,0.0,16500.0,4000.0,8.0,1.0,3.0,1.0,,,1,22,-9,999,-9,,2,1.0,,1.0,2300.0,,1,1,8590.0,70.0,25.0,,,,,,,1.0,713Z,1,,0,4620.0,N.A.,4.0,4000.0,64400.0,54,-9,501.0,4700.0,-9.0,25.0,-9.0,1,1,1,1,1,-9,69,-9,0,0,0,0,1,0,1,0,2.0,2.0,,,399030,N.A.//,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,55,29,30,55,56,27,53,44,32,33,37,31,49,25,42,32,49,49,29,9,8,32,26,9,8,32,8,8,32,32,27,26,10,30,9,34,10,11,32,43,50,30,30,48,56,32,49,51,28,31,29,30,55,27,48,34,50,43,30,12,9,31,34,10,9,29,9,10,34,28,29,26,10,32,8,29,8,8,29,0,0,0,0,0,1,11.3349942565,0,0,0,0,0,1,4356,0,0,1,0,0,0,0
P,2011000003568,1,3301,-9,25,1073094,11,49,4,2007.0,-9.0,1.0,2.0,2,2,2.0,2.0,,,2.0,3.0,2.0,2.0,,,1,2,2,2,2,2,2,0.0,45.0,,3.0,1.0,3,2.0,2.0,1.0,2.0,1985.0,-9.0,1.0,4.0,,,,,,,,,,3.0,5.0,3.0,3.0,3.0,0.0,0.0,0,0.0,1.0,,16.0,0.0,2,0.0,0.0,30000.0,40.0,1.0,1.0,1.0,2002.0,-9.0,1,706,-9,999,-9,7.0,2,,,1.0,,,1,1,8660.0,88.0,40.0,708.0,-9.0,,,,,4.0,7211,2,,0,4230.0,N.A.,4.0,30000.0,30000.0,207,-9,203.0,3300.0,-9.0,25.0,-9.0,1,2,2,6,43,-9,26,-9,0,1,0,0,1,0,0,0,,,,,372012,N.A.//,,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,21,13,12,11,4,13,10,17,3,12,15,14,12,4,3,14,10,9,17,13,3,10,12,11,16,13,10,3,19,3,2,15,13,18,16,3,12,10,18,12,3,13,12,12,14,13,13,2,15,3,3,9,7,28,13,4,13,12,3,11,18,14,12,12,4,14,11,22,3,28,17,10,10,3,3,14,10,11,4,0,0,0,0,0,1,10.3089526606,0,1,0,0,0,1,2401,0,0,0,0,0,0,1
P,2011000003648,1,3301,-9,25,1073094,20,25,1,,,2.0,2.0,2,2,2.0,2.0,,,2.0,,,,,,2,1,2,2,2,2,2,0.0,35.0,,4.0,2.0,5,,,,,,,3.0,4.0,,,,,,,,,,3.0,5.0,3.0,3.0,3.0,0.0,0.0,0,0.0,3.0,16.0,21.0,0.0,1,0.0,0.0,4000.0,40.0,1.0,6.0,1.0,,,2,32,-9,50,-9,,2,,,1.0,5506.0,4801.0,1,1,7270.0,105.0,59.0,,,3300.0,-9.0,25.0,-9.0,6.0,5411,1,,0,2145.0,N.A.,,4000.0,4000.0,25,-9,34.0,3300.0,-9.0,25.0,-9.0,1,2,4,1,1,-9,69,-9,0,0,0,0,1,0,1,0,1.0,2.0,,,232011,N.A.//,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,16,20,6,26,17,37,28,5,5,34,23,6,36,41,17,20,5,20,22,17,22,24,5,19,22,33,30,6,5,28,22,7,32,36,22,22,5,22,18,20,16,26,8,17,24,31,43,6,6,32,15,5,38,26,18,21,6,20,21,17,19,18,5,21,20,41,39,5,6,33,18,5,35,32,22,21,5,20,27,0,0,0,0,0,0,,0,0,0,1,1,0,625,0,1,1,0,0,1,1
P,2011000003648,2,3301,-9,25,1073094,11,24,1,,,2.0,2.0,2,2,2.0,2.0,,,2.0,,2.0,,,,2,1,2,2,2,2,2,0.0,15.0,,9.0,2.0,5,,,,,,,1.0,4.0,,,,,,,,,,3.0,5.0,3.0,3.0,3.0,0.0,0.0,13,0.0,3.0,16.0,21.0,0.0,2,0.0,0.0,4000.0,40.0,1.0,6.0,1.0,,,2,924,-9,706,-9,,2,,,1.0,5506.0,,1,1,7270.0,103.0,61.0,,,,,,,6.0,5411,1,,0,2160.0,N.A.,4.0,4000.0,4000.0,34,-9,34.0,3300.0,-9.0,25.0,-9.0,1,2,2,9,67,-9,62,-9,0,1,0,0,2,0,1,0,1.0,2.0,,,232090,N.A.//,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,14,10,4,11,11,12,14,6,4,17,16,3,19,18,13,11,2,10,12,15,12,11,3,12,11,20,19,2,2,15,10,4,21,19,10,13,3,10,9,14,8,11,3,8,13,13,14,4,3,16,11,4,23,24,11,10,3,10,13,8,12,12,2,8,14,22,25,5,3,33,13,3,17,17,10,11,3,8,11,0,0,0,0,0,0,,0,0,0,1,0,1,576,0,1,1,0,0,0,1
P,2011000003665,2,1300,-9,25,1073094,23,38,1,,,1.0,2.0,2,2,2.0,2.0,,2.0,2.0,,,2.0,,,1,2,2,2,2,2,2,0.0,30.0,1.0,1.0,2.0,1,2.0,2.0,1.0,2.0,2001.0,-9.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,5.0,3.0,3.0,3.0,0.0,0.0,1,0.0,1.0,,22.0,0.0,1,0.0,0.0,160000.0,40.0,1.0,1.0,1.0,,,2,88,-9,425,-9,,2,1.0,,1.0,6107.0,,1,1,8190.0,76.0,31.0,,,,,,,1.0,622,1,,0,3256.0,N.A.,,160000.0,160000.0,25,-9,501.0,700.0,-9.0,25.0,-9.0,1,2,4,1,1,-9,69,-9,0,0,0,0,1,0,1,0,2.0,1.0,,,291151,N.A.//,4.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,7,23,41,9,30,25,21,24,18,23,20,7,38,25,24,46,36,24,23,21,23,38,20,21,25,48,6,6,7,7,49,21,22,8,45,22,22,39,8,8,7,21,36,7,33,22,25,20,21,27,20,7,29,22,25,34,44,24,22,21,24,43,21,22,23,41,7,7,7,6,36,21,23,7,43,23,24,38,6,0,0,0,0,0,0,11.9829290942,0,0,0,0,1,0,1444,0,0,1,0,0,1,0
P,2011000003717,2,400,-9,25,1073094,11,79,1,,,1.0,2.0,2,2,2.0,2.0,,,2.0,,,2.0,,,1,2,1,2,2,2,2,5400.0,35.0,1.0,1.0,2.0,1,2.0,2.0,1.0,2.0,1966.0,-9.0,1.0,4.0,,,,,,,,,,3.0,5.0,3.0,3.0,3.0,5100.0,0.0,1,45800.0,1.0,,21.0,0.0,1,0.0,3000.0,6000.0,20.0,1.0,4.0,1.0,,,1,50,-9,999,-9,,2,1.0,,1.0,6203.0,,1,1,7870.0,116.0,70.0,,,,,,,1.0,611M1,1,,0,5850.0,N.A.,,6000.0,65300.0,25,-9,501.0,2600.0,-9.0,25.0,-9.0,1,1,4,1,1,-9,69,-9,0,0,0,0,1,0,1,0,2.0,2.0,,,439051,N.A.//,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,4,18,3,9,18,19,18,16,4,19,11,13,13,12,2,2,11,9,12,12,3,21,3,11,19,20,18,10,4,22,9,11,11,8,3,4,13,11,14,12,5,18,3,11,19,17,15,15,3,22,11,10,13,11,3,4,12,11,9,8,3,21,3,10,20,24,20,15,4,16,16,10,11,10,3,3,9,10,11,0,0,0,0,0,1,11.360939108,0,0,0,0,1,0,6241,0,1,1,0,0,0,0
P,2011000003908,1,1700,-9,25,1073094,17,50,1,,,1.0,2.0,2,2,2.0,2.0,,,2.0,,,2.0,,,2,1,2,2,2,2,2,20.0,20.0,1.0,1.0,2.0,5,,,,,,,1.0,4.0,,,,,,,,,,3.0,5.0,3.0,3.0,3.0,0.0,0.0,0,0.0,1.0,,16.0,0.0,1,0.0,0.0,37000.0,42.0,1.0,1.0,1.0,,,1,50,-9,999,-9,,2,1.0,,1.0,,,1,1,770.0,98.0,55.0,,,,,,,6.0,23,1,,0,7220.0,N.A.,,37000.0,37020.0,25,-9,501.0,1600.0,-9.0,25.0,-9.0,1,2,3,1,1,-9,69,-9,0,0,0,0,1,0,1,0,,,,,493040,N.A.//,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,13,5,16,27,20,17,20,23,17,17,4,15,6,15,17,22,6,5,27,19,4,19,21,22,39,22,6,19,5,20,18,7,13,4,20,24,15,13,18,4,19,29,20,6,20,21,12,4,12,5,24,19,24,20,17,14,26,25,5,23,27,18,6,18,5,3,24,17,31,16,15,27,17,25,4,5,15,15,16,24,0,0,0,0,0,1,11.2761899601,0,0,0,1,1,0,2500,0,0,0,0,0,1,1
P,2011000004018,1,1600,-9,25,1073094,13,19,1,,,4.0,2.0,2,2,2.0,2.0,,,2.0,,2.0,,,,1,2,2,2,2,2,2,0.0,10.0,,10.0,2.0,5,,,,,,,1.0,4.0,,,,,,,,,,3.0,5.0,3.0,3.0,3.0,0.0,0.0,17,0.0,2.0,15.0,19.0,0.0,2,0.0,0.0,2200.0,15.0,1.0,5.0,1.0,,,2,931,-9,51,-9,,2,,,1.0,,,1,1,7870.0,96.0,55.0,,,,,,,6.0,611M1,1,,0,4030.0,N.A.,,2200.0,2200.0,25,-9,,1600.0,-9.0,25.0,-9.0,1,2,3,1,1,-9,69,-9,0,0,0,0,1,0,1,0,,,,,352021,N.A.//,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,12,2,12,12,12,23,13,22,13,12,23,12,2,23,23,2,12,13,2,1,12,2,13,13,12,23,13,24,12,13,23,12,2,23,23,2,12,13,24,24,12,22,13,13,12,2,12,2,12,13,2,13,23,2,2,23,13,12,23,23,12,22,13,13,13,2,13,2,12,12,2,13,23,2,2,23,12,12,2,0,1,1,0,0,0,,0,0,0,1,0,1,361,0,0,0,0,0,0,1
P,2011000004063,1,1600,-9,25,1073094,6,18,1,,,1.0,2.0,2,2,2.0,2.0,,,2.0,,,,,,1,2,2,2,2,2,2,0.0,20.0,1.0,1.0,2.0,5,,,,,,,2.0,4.0,,,,,,,,,,3.0,5.0,3.0,3.0,3.0,0.0,0.0,17,0.0,2.0,15.0,18.0,0.0,1,0.0,0.0,2200.0,12.0,1.0,6.0,1.0,,,1,252,-9,999,-9,,2,1.0,,1.0,,,1,3,5090.0,98.0,55.0,,,1.0,-9.0,374.0,-9.0,6.0,447,1,,0,4720.0,N.A.,,2200.0,2200.0,25,-9,,400.0,-9.0,25.0,-9.0,1,2,4,1,1,-9,69,-9,0,0,0,0,1,0,1,0,,,,,412010,N.A.//,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,12,12,1,6,6,1,6,1,7,6,6,12,7,12,7,7,11,12,7,12,1,1,12,6,7,12,7,12,7,6,7,1,7,1,7,7,1,1,6,1,12,12,1,6,6,0,6,1,6,7,6,12,7,12,6,6,12,12,6,12,1,0,12,7,6,12,6,12,7,6,7,1,6,1,6,6,1,1,0,0,0,0,0,0,,0,0,0,1,1,0,324,0,0,0,0,0,0,0
P,2011000004108,1,3100,-9,25,1073094,18,24,1,,,2.0,2.0,2,2,2.0,2.0,,,2.0,,2.0,,,,2,1,2,2,2,2,2,0.0,15.0,,10.0,2.0,5,,,,,,,3.0,4.0,,,,,,,,,,2.0,5.0,2.0,2.0,3.0,0.0,0.0,17,0.0,3.0,16.0,21.0,0.0,2,0.0,0.0,20000.0,40.0,1.0,1.0,1.0,,,2,51,-9,21,-9,,2,,,1.0,5200.0,,1,1,8370.0,132.0,84.0,,,2200.0,-9.0,6.0,-9.0,6.0,6241,1,,0,2010.0,N.A.,,20000.0,20000.0,34,-9,,3200.0,-9.0,25.0,-9.0,1,2,4,1,1,-9,69,-9,0,0,0,0,1,0,1,0,1.0,2.0,,,211020,N.A.//,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,18,32,2,18,32,33,18,17,18,18,17,2,18,35,3,18,3,18,3,33,18,34,3,18,33,34,19,18,18,18,19,3,18,33,2,18,3,18,34,3,18,3,34,17,3,3,18,18,18,18,17,34,18,3,34,18,33,18,34,2,18,2,33,18,3,3,18,18,17,18,18,33,18,3,32,18,33,18,2,0,0,0,0,0,0,,0,0,0,1,0,1,576,0,1,1,0,0,1,0
P,2011000004171,1,3200,-9,25,1073094,9,29,1,,,1.0,2.0,2,2,2.0,2.0,,,2.0,,2.0,,,,1,2,2,2,2,2,2,0.0,10.0,1.0,1.0,2.0,5,,,,,,,1.0,4.0,,,,,,,,,,3.0,5.0,3.0,3.0,3.0,0.0,0.0,0,0.0,1.0,,24.0,0.0,2,0.0,0.0,77000.0,45.0,1.0,1.0,1.0,,,2,32,-9,8,-9,,2,1.0,,1.0,5003.0,3600.0,1,1,7460.0,102.0,61.0,,,,,,,6.0,5417,1,,0,1760.0,N.A.,4.0,77000.0,77000.0,29,-9,501.0,3200.0,-9.0,25.0,-9.0,1,2,1,1,1,-9,69,-9,0,0,0,0,1,0,1,0,1.0,2.0,,,192099,N.A.//,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,8,10,2,2,9,9,11,2,14,2,9,17,14,13,9,3,20,10,3,3,16,15,7,8,2,2,16,10,11,10,15,9,9,8,3,7,9,15,9,10,10,10,3,3,9,9,9,2,16,2,10,19,15,16,8,3,16,8,3,3,15,13,7,9,3,3,16,10,10,8,18,10,10,10,3,9,9,16,9,0,0,0,0,0,0,,0,0,0,1,0,1,841,0,0,1,0,0,1,0
