insp,RT,SERIALNO,DIVISION,PUMA00,PUMA10,REGION,ST,ADJHSG,ADJINC,WGTP,NP,TYPE,ACR,AGS,BATH,BDSP,BLD,BUS,CONP,ELEP,FS,FULP,GASP,HFL,MHP,MRGI,MRGP,MRGT,MRGX,REFR,RMSP,RNTM,RNTP,RWAT,RWATPR,SINK,SMP,STOV,TEL,TEN,TOIL,VACS,VALP,VEH,WATP,YBL,FES,FINCP,FPARC,GRNTP,GRPIP,HHL,HHT,HINCP,HUGCL,HUPAC,HUPAOC,HUPARC,KIT,LNGI,MULTG,MV,NOC,NPF,NPP,NR,NRC,OCPIP,PARTNER,PLM,PSF,R18,R60,R65,RESMODE,SMOCP,SMX,SRNT,SVAL,TAXP,WIF,WKEXREL,WORKSTAT,FACRP,FAGSP,FBATHP,FBDSP,FBLDP,FBUSP,FCONP,FELEP,FFSP,FFULP,FGASP,FHFLP,FINSP,FKITP,FMHP,FMRGIP,FMRGP,FMRGTP,FMRGXP,FMVP,FPLMP,FREFRP,FRMSP,FRNTMP,FRNTP,FRWATP,FRWATPRP,FSINKP,FSMP,FSMXHP,FSMXSP,FSTOVP,FTAXP,FTELP,FTENP,FTOILP,FVACSP,FVALP,FVEHP,FWATP,FYBLP,WGTP1,WGTP2,WGTP3,WGTP4,WGTP5,WGTP6,WGTP7,WGTP8,WGTP9,WGTP10,WGTP11,WGTP12,WGTP13,WGTP14,WGTP15,WGTP16,WGTP17,WGTP18,WGTP19,WGTP20,WGTP21,WGTP22,WGTP23,WGTP24,WGTP25,WGTP26,WGTP27,WGTP28,WGTP29,WGTP30,WGTP31,WGTP32,WGTP33,WGTP34,WGTP35,WGTP36,WGTP37,WGTP38,WGTP39,WGTP40,WGTP41,WGTP42,WGTP43,WGTP44,WGTP45,WGTP46,WGTP47,WGTP48,WGTP49,WGTP50,WGTP51,WGTP52,WGTP53,WGTP54,WGTP55,WGTP56,WGTP57,WGTP58,WGTP59,WGTP60,WGTP61,WGTP62,WGTP63,WGTP64,WGTP65,WGTP66,WGTP67,WGTP68,WGTP69,WGTP70,WGTP71,WGTP72,WGTP73,WGTP74,WGTP75,WGTP76,WGTP77,WGTP78,WGTP79,WGTP80,FFINCP,FGRNTP,FHINCP,FSMOCP
,H,2011000005461,1,3600,-9,1,25,1053874,1073094,22,2,1,1,,1,2,2,2,,70,2,1200,3,4,,,,,,1,5,,,1,9,1,,1,1,4,1,,,1,140,4,4,25800,4,,,1,1,25800,0,4,4,4,1,1,1,7,0,2,0,0,0,,0,1,0,0,2,2,1,,,1,0,,0,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,32,47,39,32,7,21,22,32,5,17,25,8,20,20,8,30,20,18,34,25,6,6,5,7,43,23,20,9,37,20,21,38,22,17,31,20,23,19,19,9,35,33,40,42,8,19,21,34,7,23,22,5,16,21,8,24,16,20,21,36,7,6,6,6,43,24,24,9,32,24,26,40,20,21,45,16,19,21,24,1,,1,
,H,2011000005488,1,4700,-9,1,25,1053874,1073094,12,0,1,1,,1,9,2,2,,,,,,,,,,,,1,10,,,1,9,1,,1,,,1,5,,,,5,,,,,,,,,,,,,1,,,,,,,,,,,1,,,,,1,,,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,4,14,12,4,13,20,16,19,13,12,14,13,11,4,3,4,11,20,4,13,19,13,11,23,12,4,4,3,14,10,8,11,12,23,21,23,13,4,17,13,4,13,12,4,12,23,24,16,11,10,12,12,13,4,4,4,12,28,5,9,16,12,12,19,13,4,4,4,15,14,11,12,13,19,21,20,12,4,25,0,,0,
,H,2011000005492,1,3303,-9,1,25,1053874,1073094,0,1,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
,H,2011000005522,1,1000,-9,1,25,1053874,1073094,0,1,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
800,H,2011000005523,1,200,-9,1,25,1053874,1073094,3,3,1,3,1,1,2,2,2,0,90,2,3600,180,2,,,,,3,1,7,,,1,9,1,,1,1,2,1,,700000,3,2,1,4,84100,4,,,1,1,84100,0,4,4,4,1,1,1,5,0,3,0,0,0,18,0,1,0,0,2,2,1,1237,,0,0,65,0,9,9,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1,2,2,2,2,0,0,2,2,0,1,2,1,1,1,0,2,2,2,4,2,4,4,3,4,2,2,3,4,2,3,5,1,2,2,2,4,0,1,2,1,2,1,2,2,1,1,1,2,1,2,1,1,0,1,1,2,3,2,3,2,3,3,4,4,1,2,4,4,3,4,4,2,2,2,2,3,0,0,,0,1
1200,H,2011000005589,1,2800,-9,1,25,1053874,1073094,14,4,1,1,,1,3,2,2,0,150,2,1400,200,4,,1,2200,1,1,1,6,,,1,9,1,,1,1,1,1,,345000,2,1200,3,2,69000,3,,,1,1,69000,0,3,3,3,1,1,1,4,2,4,0,0,2,48,0,1,0,1,0,0,1,2767,3,0,1,44,1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,23,16,13,13,4,14,24,11,24,25,4,12,3,13,14,4,13,4,15,22,28,14,16,15,5,12,22,13,22,23,4,16,5,12,12,5,14,4,14,5,4,14,11,13,22,13,4,14,3,5,25,13,22,16,17,20,12,26,17,4,4,14,17,14,23,15,5,15,4,4,23,15,22,13,18,21,12,23,13,0,,0,0
,H,2011000005591,1,3200,-9,1,25,1053874,1073094,0,1,3,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
550,H,2011000005709,1,3301,-9,1,25,1053874,1073094,29,2,1,,,1,2,8,,300,30,2,2,30,4,,2,2000,1,1,1,4,,,1,9,1,,1,1,1,1,,460000,1,1,1,1,165000,4,,,1,1,165000,0,4,4,4,1,1,1,1,0,2,0,0,0,17,0,1,0,0,0,0,1,2406,3,0,0,34,2,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,42,30,42,8,30,28,30,10,32,56,28,8,9,39,37,9,52,30,43,29,44,27,53,8,32,28,28,9,32,45,30,10,9,26,26,9,52,29,53,27,8,29,11,62,27,30,31,63,27,10,32,47,45,39,28,52,9,29,8,25,8,25,9,53,30,29,30,44,26,8,32,45,50,26,27,47,10,28,9,33,0,,0,1
,H,2011000005714,1,4700,-9,1,25,1053874,1073094,64,0,1,,,1,0,9,,0,,,,,,,,,,,1,1,,,1,9,1,,1,,,1,3,175000,,,8,,,,,,,,,,,,,1,,,,,,,,,,,1,,,,,2,,,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,21,69,60,104,102,18,17,120,68,20,115,112,58,65,20,69,69,62,58,66,120,66,60,19,18,105,100,17,59,100,18,19,61,68,112,67,55,63,63,59,111,57,63,20,18,110,103,16,65,113,20,19,63,60,108,69,66,67,59,62,19,64,62,123,106,18,18,109,60,18,99,104,71,64,21,61,64,64,58,0,,0,
1400,H,2011000005819,1,3400,-9,1,25,1053874,1073094,25,2,1,1,,1,9,3,2,0,80,2,2,240,1,,,,,3,1,10,,,1,9,1,,1,1,2,1,,802000,1,720,1,4,71760,4,,,1,1,71760,0,4,4,4,1,1,1,7,0,2,0,0,0,18,0,1,0,0,2,2,1,1097,,0,1,65,1,8,9,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,43,29,40,38,27,44,9,25,28,25,6,24,45,22,8,7,26,27,23,8,39,25,46,38,29,38,6,28,24,23,6,22,44,27,8,7,24,21,25,42,7,31,6,8,31,8,43,25,22,25,41,27,7,25,43,43,25,23,27,37,7,24,7,7,28,8,31,28,22,22,45,23,7,25,40,41,22,23,27,0,,0,1
500,H,2011000005855,1,2900,-9,1,25,1053874,1073094,50,2,1,,,1,2,8,,320,80,2,2,3,1,,1,880,1,1,1,4,,,1,9,1,,1,1,1,1,,170000,2,830,5,4,34800,4,,,1,1,34800,0,4,4,4,1,1,1,4,0,2,0,0,0,47,0,1,0,0,0,0,2,1349,3,0,0,25,0,9,9,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,68,91,43,46,47,47,54,15,14,16,45,69,49,18,55,59,13,61,94,83,74,83,47,55,46,55,44,16,15,13,52,76,50,18,49,41,15,46,94,14,13,14,44,59,49,47,49,66,82,84,50,17,53,82,47,47,96,52,14,17,15,13,49,47,57,59,56,77,63,105,50,15,44,64,46,56,100,53,14,78,0,,0,1
390,H,2011000005860,1,4800,-9,1,25,1053874,1073094,12,5,1,1,,1,3,3,2,100,200,1,2,40,1,,2,620,1,1,1,5,,,1,9,1,60,1,1,1,1,,110000,2,2300,9,7,23700,3,,,1,3,46700,0,3,3,3,1,1,1,4,3,4,0,1,3,32,4,1,0,1,0,0,1,1245,1,0,1,16,0,15,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,11,12,8,9,8,3,8,17,4,10,3,16,23,13,19,4,11,13,2,25,16,10,13,16,12,4,10,19,3,12,4,12,16,11,24,4,14,20,22,4,12,9,14,9,10,21,9,6,20,10,17,10,4,12,3,18,9,4,17,4,9,11,11,10,11,19,14,3,20,13,16,13,4,10,4,18,13,2,4,0,,0,0
1000,H,2011000005932,1,1400,-9,1,25,1053874,1073094,21,6,1,1,,1,4,2,2,0,80,2,1300,40,2,,1,2600,1,1,1,10,,,1,9,1,,1,1,1,1,,350000,2,500,1,2,110000,3,,,1,1,110000,0,3,3,3,1,1,1,4,4,6,0,0,4,31,0,1,0,1,0,0,1,2870,3,0,1,62,1,7,3,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,20,37,18,22,22,22,33,22,20,7,7,34,30,6,21,32,6,7,21,22,26,7,21,21,20,22,6,20,21,36,39,5,5,42,22,6,37,36,20,20,23,7,22,18,19,17,7,20,21,30,36,6,8,38,20,6,37,33,22,19,21,33,19,19,22,23,35,26,21,7,6,42,38,5,21,38,6,7,23,19,0,,0,1
,H,2011000005962,1,4800,-9,1,25,1053874,1073094,0,1,3,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
,H,2011000005995,1,4100,-9,1,25,1053874,1073094,0,1,3,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
250,H,2011000006005,1,2800,-9,1,25,1053874,1073094,18,1,1,,,1,2,9,,340,80,2,2,3,3,,2,800,1,1,1,4,,,1,9,1,,1,1,1,1,,250000,1,1,6,,,,,,1,6,85400,0,4,4,4,1,1,1,5,0,,0,0,0,17,0,1,0,0,0,0,1,1241,3,0,0,26,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,14,4,26,34,19,38,5,23,29,32,14,16,18,18,15,6,14,26,5,4,15,6,19,22,13,26,6,17,29,26,22,20,20,20,14,6,20,32,5,4,16,4,22,30,19,29,6,18,31,32,14,15,21,16,14,6,26,26,5,5,17,6,16,33,16,36,6,15,30,31,16,14,17,24,14,6,20,25,5,0,,1,0
200,H,2011000006030,1,200,-9,1,25,1053874,1073094,8,1,1,2,1,1,3,2,2,0,40,1,2,3,8,,2,30,2,1,1,5,,,1,9,1,,1,1,1,1,,160000,1,2,5,,,,,,1,6,7100,0,4,4,4,1,1,1,7,0,,0,0,0,57,0,1,0,0,1,0,1,337,3,0,1,42,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,14,8,8,2,13,8,7,12,8,7,10,8,8,7,17,7,2,3,2,2,13,8,9,2,14,8,7,13,9,8,14,7,8,6,10,6,2,2,2,2,13,8,7,2,12,8,7,13,7,9,13,8,8,8,15,8,2,3,3,2,13,8,10,2,13,7,7,14,7,7,13,8,7,6,13,9,0,,0,0
0,H,2011000006072,1,700,-9,1,25,1053874,1073094,65,1,1,1,,1,3,2,2,0,30,2,2,200,1,,,,,3,1,8,,,1,9,1,,1,1,2,1,,191000,0,300,1,,,,,,1,4,15000,0,4,4,4,1,1,1,7,0,,0,0,0,46,0,1,0,0,0,0,2,572,,0,1,50,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,106,93,121,69,24,64,121,82,74,93,58,18,23,19,60,71,75,62,62,107,21,17,18,74,103,67,23,68,56,23,59,88,123,102,54,69,65,51,60,102,22,16,25,59,93,61,19,75,66,20,66,105,117,106,70,63,73,72,58,21,92,94,114,65,21,68,102,59,62,89,57,23,20,25,75,58,79,60,64,23,0,,0,0
2000,H,2011000006074,1,4800,-9,1,25,1053874,1073094,22,2,1,1,,1,3,2,2,0,90,2,1100,3,4,,2,700,2,1,1,6,,,1,9,1,190,1,1,1,1,,500000,2,200,5,3,61500,4,,,1,1,61500,0,4,4,4,1,1,1,7,0,2,0,0,0,29,0,1,0,0,2,2,2,1506,2,0,1,42,1,6,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,23,8,21,19,8,25,36,39,37,27,24,22,25,22,6,7,7,19,35,32,24,6,23,20,6,21,49,41,37,24,23,22,21,23,7,6,7,25,40,35,20,5,22,19,7,26,39,42,34,23,26,23,23,24,7,6,7,21,31,37,28,6,25,23,7,23,41,36,45,28,20,23,19,23,7,6,7,23,35,39,1,,1,1
800,H,2011000006148,1,4100,-9,1,25,1053874,1073094,34,1,1,1,,1,2,2,2,0,30,2,2,110,1,,,,,3,1,5,,,1,9,1,,1,1,2,1,,200000,2,150,1,,,,,,1,6,34000,0,4,4,4,1,1,1,5,0,,0,0,0,17,0,1,0,0,1,0,2,470,,0,1,42,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,27,10,39,91,31,44,21,29,53,47,49,31,40,49,30,12,29,46,11,17,42,11,53,53,54,68,9,45,37,50,32,37,35,22,40,16,18,32,37,46,35,58,36,13,29,14,67,38,15,11,35,24,48,38,35,55,30,9,49,80,42,51,47,14,27,11,47,28,12,5,34,45,42,23,21,91,29,10,7,0,,0,0
,H,2011000006299,1,700,-9,1,25,1053874,1073094,0,1,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
,H,2011000006331,1,1600,-9,1,25,1053874,1073094,14,4,1,,,1,3,5,,,80,2,2,50,1,,,,,,1,6,2,1300,1,9,1,,1,1,3,1,,,2,1,5,1,84000,1,1430,20,1,1,84000,0,1,1,1,1,1,1,3,2,4,0,0,2,,0,1,0,1,0,0,2,,,1,0,,2,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,4,18,5,14,17,29,25,10,7,27,15,15,13,12,5,4,13,17,11,12,18,5,18,13,4,4,6,15,21,4,14,17,15,14,27,26,17,14,13,16,24,3,25,15,4,6,5,14,27,4,17,12,13,13,23,18,10,20,11,14,4,24,4,14,28,25,24,11,3,26,11,14,15,14,7,5,17,12,15,0,0,0,
,H,2011000006343,1,3302,-9,1,25,1053874,1073094,20,1,1,,,1,0,9,,,1,1,2,3,3,,,,,,1,1,2,290,1,9,1,,1,1,3,1,,,0,1,5,,,,290,36,4,6,9600,0,4,4,4,1,1,1,4,0,,0,0,0,,0,1,0,0,1,1,2,,,1,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,21,24,37,4,25,19,10,27,14,8,11,14,19,6,38,21,36,29,6,24,26,19,11,21,17,20,27,20,15,38,19,19,22,26,6,9,7,6,38,22,24,25,7,44,13,28,30,20,19,23,26,26,19,41,5,6,8,7,29,20,21,19,23,10,17,14,5,16,31,5,27,21,18,5,32,39,23,34,5,18,0,1,1,
520,H,2011000006360,1,3700,-9,1,25,1053874,1073094,15,2,1,1,,1,1,2,2,0,70,2,1400,3,4,,,,,3,1,4,,,1,9,1,,1,1,2,1,,318000,2,390,3,,,,,,1,7,62000,0,4,4,4,1,1,1,7,0,,0,1,0,11,4,1,0,0,2,2,1,580,,0,1,50,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,14,14,15,17,5,5,5,15,25,15,4,17,17,4,14,21,23,28,4,15,15,18,12,12,26,25,27,12,4,16,27,16,13,21,14,5,3,5,26,14,14,19,13,14,4,5,5,14,27,15,4,14,14,4,14,26,24,25,5,14,14,16,15,15,23,30,23,14,5,13,22,13,16,24,16,5,3,5,26,0,,0,0
850,H,2011000006393,1,400,-9,1,25,1053874,1073094,63,5,1,1,,1,3,2,2,0,180,2,1800,3,4,,2,1500,1,1,1,5,,,1,9,1,600,1,1,1,1,,285000,5,400,5,1,203600,2,,,1,1,203600,1,2,4,2,1,1,2,7,0,5,0,0,1,15,0,1,1,1,2,1,2,2534,2,0,1,58,3,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,19,67,22,102,121,65,65,60,18,67,105,66,106,89,19,63,20,58,62,70,101,57,104,24,19,56,69,67,114,68,22,58,19,17,89,67,107,63,78,69,20,62,18,107,108,66,53,56,21,58,103,62,98,112,18,64,17,64,58,57,115,65,119,17,20,70,60,64,106,64,19,71,14,17,110,62,112,69,65,0,,0,0
,H,2011000006418,1,1600,-9,1,25,1053874,1073094,0,1,3,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
1500,H,2011000006473,1,900,-9,1,25,1053874,1073094,17,3,1,1,,1,3,2,2,0,100,2,1600,90,4,,,,,3,1,7,,,1,9,1,,1,1,2,1,,600000,2,1400,1,2,62300,4,,,1,1,62300,0,4,4,4,1,1,1,6,0,3,0,0,0,19,0,1,0,0,2,2,2,1007,,0,1,62,3,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,17,20,5,18,31,17,5,5,18,17,5,30,17,29,29,17,31,5,18,16,16,21,6,19,35,15,5,5,17,18,4,33,17,32,26,15,30,5,17,15,16,17,29,18,6,18,29,24,19,18,27,5,17,5,6,23,4,26,15,18,18,16,27,18,5,20,32,27,18,20,31,6,19,5,6,18,6,28,16,0,,0,0
600,H,2011000006507,1,2200,-9,1,25,1053874,1073094,8,3,1,1,,1,3,2,2,0,220,2,2,3,4,,,,,3,1,6,,,1,9,1,,1,1,2,1,,225000,3,1200,2,8,96800,4,,,1,3,96800,0,4,4,4,1,1,1,6,0,3,0,0,0,7,0,1,0,0,0,0,1,570,,0,1,36,2,15,15,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,8,13,15,16,9,9,9,8,9,3,3,3,10,16,7,2,8,8,3,2,9,3,2,2,8,9,8,9,8,15,16,13,10,2,9,15,10,9,13,14,9,16,18,17,8,7,7,6,9,2,2,4,8,12,11,3,8,9,3,3,10,3,2,2,9,8,8,8,8,13,14,14,8,4,11,16,8,9,15,13,1,,1,1
1300,H,2011000006610,1,2400,-9,1,25,1053874,1073094,19,3,1,2,1,1,9,3,2,0,300,2,2500,3,4,,2,400,2,1,1,12,,,1,9,1,400,1,1,1,1,,590000,3,450,4,1,120400,4,,,1,1,120400,0,4,4,4,1,1,1,7,0,3,0,0,0,21,0,1,0,0,2,2,1,2121,2,0,1,66,2,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,21,17,22,27,20,25,5,6,39,31,8,22,30,7,6,21,15,28,23,19,20,18,21,36,27,15,5,6,31,36,6,20,40,5,5,23,22,29,18,22,27,17,19,30,21,24,6,6,35,38,6,19,33,6,4,21,26,29,15,18,20,22,18,30,18,19,5,6,37,34,6,22,31,6,5,19,23,37,13,1,,1,0
,H,2011000006635,1,3302,-9,1,25,1053874,1073094,35,1,1,1,,1,4,2,2,,40,2,2,80,1,,,,,,1,8,2,230,1,9,1,,1,1,3,1,,,1,2,1,,,,350,9,1,6,45000,0,4,4,4,1,1,1,1,0,,0,0,0,,0,1,0,0,0,0,2,,,1,0,,,,,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,35,29,59,39,9,39,55,56,35,38,55,11,36,11,10,33,10,56,33,28,38,36,58,42,9,34,53,55,40,39,59,11,35,11,10,32,9,56,31,35,31,33,9,38,52,34,11,11,34,36,15,55,27,69,60,30,60,9,33,35,34,36,10,30,60,41,11,11,39,36,12,62,28,71,64,39,60,9,28,34,0,1,0,
,H,2011000006642,1,1100,-9,1,25,1053874,1073094,10,4,1,1,,1,3,2,2,,200,1,2,100,1,,,,,,1,5,2,1300,1,9,1,,1,1,3,1,,,1,2,4,3,20000,2,1600,96,1,1,20000,0,2,2,2,1,1,1,4,1,4,0,0,1,,0,1,0,1,0,0,1,,,1,0,,1,6,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,11,21,11,9,3,19,3,3,10,10,23,18,4,12,10,9,3,11,15,9,10,21,11,9,4,16,3,3,10,12,19,19,3,10,11,8,3,11,19,9,11,17,11,13,3,18,2,3,11,12,22,20,3,9,10,11,3,10,16,11,10,19,12,10,3,20,2,3,10,11,17,17,3,9,12,9,3,12,16,0,0,0,
400,H,2011000006686,1,1300,-9,1,25,1053874,1073094,21,3,1,1,,1,3,2,2,0,150,2,380,3,4,,2,1100,1,1,1,6,,,1,9,1,200,1,1,1,1,,260000,3,400,3,1,79200,4,,,1,1,79200,0,4,4,4,1,1,1,5,0,3,0,0,0,23,0,1,0,0,0,0,1,1548,2,0,1,44,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,35,5,36,31,20,22,6,7,31,22,22,20,36,18,24,21,7,26,22,38,21,19,21,20,6,7,16,25,23,6,28,6,19,29,40,37,25,7,35,21,6,29,6,6,25,24,32,38,6,19,19,27,8,22,20,17,36,18,26,6,18,14,28,20,30,35,24,26,21,36,8,35,23,5,7,6,21,33,7,0,,0,0
